Budget	Avg Rating	Month	Class	Movie Title	Performance Ratio	Genres
165000000.00	3.922398515	3	1	How to Train Your Dragon (2010)	3.00	Adventure|Animation|Children|Fantasy|IMAX
30000000.00	2.791015625	1	1	Racing Stripes (2005)	3.00	Children|Comedy
13000000.00	3.937761391	4	1	Ex Machina (2015)	3.00	Drama|Sci-Fi|Thriller
63000000.00	2.656410256	4	1	Hop (2011)	2.99	Animation|Children|Comedy
7000000.00	3.315327793	7	1	Devil's Rejects, The (2005)	2.99	Action|Crime|Horror
40000000.00	3.720634921	11	1	Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009)	2.99	Action|Drama|War
27000000.00	1.913157895	8	1	Spy Kids: All the Time in the World in 4D (2011)	2.99	Action|Adventure|Children|Comedy|Sci-Fi
12000000.00	3.340643275	9	1	Arbitrage (2012)	2.99	Drama|Thriller
13300000.00	3.931285789	12	1	Sea Inside, The (Mar adentro) (2004)	2.98	Drama
20000000.00	3.692589577	11	1	21 Grams (2003)	2.98	Crime|Drama|Mystery|Romance|Thriller
55000000.00	2.652394268	12	1	Maid in Manhattan (2002)	2.98	Comedy|Romance
19000000.00	3.256218905	2	1	Crazies, The (2010)	2.97	Action|Drama|Horror|Sci-Fi|Thriller
225000000.00	3.176702236	6	1	Man of Steel (2013)	2.97	Action|Adventure|Fantasy|Sci-Fi|IMAX
35000000.00	3.179625258	3	1	Resident Evil (2002)	2.97	Action|Horror|Sci-Fi|Thriller
151500000.00	2.844663194	5	1	Pearl Harbor (2001)	2.97	Action|Drama|Romance|War
70000000.00	2.989282525	8	1	S.W.A.T. (2003)	2.96	Action|Thriller
180000000.00	4.00888418	6	1	WALL·E (2008)	2.96	Adventure|Animation|Children|Romance|Sci-Fi
1900000.00	3.836398053	7	1	Man on Wire (2008)	2.96	Documentary
75000000.00	3.407200538	2	1	Constantine (2005)	2.95	Action|Fantasy|Horror|Thriller
40000000.00	3.241635688	10	1	Shall We Dance? (2004)	2.95	Comedy|Romance
4000000.00	3.302807487	10	1	Rules of Attraction, The (2002)	2.95	Comedy|Drama|Romance|Thriller
50000000.00	3.753539534	7	1	Crazy, Stupid, Love. (2011)	2.94	Comedy|Drama|Romance
60000000.00	2.425531915	5	1	Baywatch (2017)	2.94	Action|Comedy
66000000.00	2.977362205	3	1	Need for Speed (2014)	2.94	Action|Crime|Drama|IMAX
60000000.00	3.555130922	5	1	Italian Job, The (2003)	2.94	Action|Crime
28000000.00	3.597527023	4	1	Identity (2003)	2.94	Crime|Horror|Mystery|Thriller
300000000.00	3.351371951	11	1	Spectre (2015)	2.93	Action|Adventure|Crime
30000000.00	2.898026316	7	1	Deliver Us from Evil (2014)	2.93	Crime|Horror|Thriller
38000000.00	2.930348259	1	1	The 5th Wave (2016)	2.93	Adventure|Sci-Fi|Thriller
51000000.00	2.974595198	6	1	Me, Myself & Irene (2000)	2.93	Adventure|Comedy
24000000.00	2.99122807	6	1	Think Like a Man Too (2014)	2.92	Comedy|Romance
35000000.00	3.039201183	3	1	Guess Who (2005)	2.92	Comedy|Romance
22000000.00	3.266094421	2	1	Hail, Caesar! (2016)	2.92	Comedy
75000000.00	3.571129944	6	1	Terminal, The (2004)	2.92	Comedy|Drama|Romance
26000000.00	3.873806559	12	1	O Brother, Where Art Thou? (2000)	2.91	Adventure|Comedy|Crime
80000000.00	2.805137519	12	1	Day the Earth Stood Still, The (2008)	2.91	Drama|Sci-Fi|Thriller|IMAX
94000000.00	2.763495876	6	1	Lara Croft: Tomb Raider (2001)	2.91	Action|Adventure
70000000.00	3.382950967	12	1	Vanilla Sky (2001)	2.90	Mystery|Romance|Sci-Fi|Thriller
90000000.00	2.77180203	11	1	Charlie's Angels (2000)	2.89	Action|Comedy
50000000.00	2.486357435	6	1	Herbie: Fully Loaded (2005)	2.88	Adventure|Comedy|Romance
82500000.00	2.942316209	6	1	Click (2006)	2.88	Adventure|Comedy|Drama|Fantasy|Romance
130000000.00	3.506565449	12	1	Adventures of Tintin, The (2011)	2.88	Action|Animation|Mystery|IMAX
60000000.00	2.738065327	10	1	Couples Retreat (2009)	2.87	Comedy|Romance
40000000.00	3.32463843	6	1	Lake House, The (2006)	2.87	Drama|Fantasy|Romance
10000000.00	2.756807512	5	1	Wrong Turn (2003)	2.86	Horror|Thriller
25000000.00	2.87394958	8	1	House Bunny, The (2008)	2.86	Comedy
150000000.00	3.18563848	11	1	Matrix Revolutions, The (2003)	2.85	Action|Adventure|Sci-Fi|Thriller|IMAX
75000000.00	2.844539939	12	1	Vertical Limit (2000)	2.85	Action|Adventure
68000000.00	3.212514351	5	1	Sum of All Fears, The (2002)	2.85	Drama|Thriller
45000000.00	3.322807018	5	1	Blended (2014)	2.84	Comedy
20000000.00	3.899957699	9	1	Into the Wild (2007)	2.84	Action|Adventure|Drama
25000000.00	2.640522876	10	1	Counselor, The (2013)	2.84	Crime|Drama|Thriller
155000000.00	3.095838218	7	1	Terminator Genisys (2015)	2.84	Action|Adventure|Sci-Fi|Thriller
36000000.00	3.375547765	2	1	John Q (2002)	2.84	Crime|Drama|Thriller
60000000.00	2.963532513	3	1	Starsky & Hutch (2004)	2.84	Action|Comedy|Crime|Thriller
38000000.00	2.039285714	4	1	Paul Blart: Mall Cop 2 (2015)	2.83	Action|Comedy|Crime
30000000.00	1.61738149	1	1	Meet the Spartans (2008)	2.82	Comedy
75000000.00	2.858024691	11	1	Immortals (2011)	2.82	Action|Drama|Fantasy
20000000.00	3.068793236	12	1	Drumline (2002)	2.82	Comedy|Drama|Musical|Romance
25000000.00	1.909871245	8	1	Anacondas: The Hunt for the Blood Orchid (2004)	2.81	Adventure|Drama|Horror|Sci-Fi|Thriller
127000000.00	3.02189781	12	1	Night at the Museum: Secret of the Tomb (2014)	2.81	Adventure|Children|Comedy|Fantasy
24000000.00	3.202180827	11	1	Men Who Stare at Goats, The (2009)	2.81	Action|Comedy|Drama
123000000.00	2.886431444	11	1	How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)	2.81	Children|Comedy|Fantasy
200000000.00	2.836160714	6	1	Cars 2 (2011)	2.80	Adventure|Animation|Children|Comedy|IMAX
55000000.00	3.549193882	12	1	Phantom of the Opera, The (2004)	2.80	Drama|Musical|Romance
20000000.00	2.511210762	10	1	Silent Hill: Revelation 3D (2012)	2.80	Horror|Mystery|Thriller
190000000.00	3.283209352	6	1	World War Z (2013)	2.80	Action|Drama|Horror|IMAX
35000000.00	3.032934132	8	1	Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010)	2.79	Children|Comedy|Fantasy
127500000.00	3.086087244	5	1	Dinosaur (2000)	2.79	Adventure|Animation|Children
9000000.00	3.233050847	12	1	Jackie (2016)	2.79	Drama
100000000.00	3.058507463	12	1	Tourist, The (2010)	2.79	Drama|Thriller
38000000.00	3.559181416	10	1	Life as We Know It (2010)	2.79	Comedy|Romance
6500000.00	3.035454545	4	1	Friends with Money (2006)	2.79	Comedy|Drama|Romance
132000000.00	3.249309392	11	1	Penguins of Madagascar (2014)	2.79	Adventure|Animation|Children|Comedy
217000000.00	1.833333333	6	1	Transformers: The Last Knight (2017)	2.78	Action|Adventure|Sci-Fi|Thriller
4000000.00	3.472638249	11	1	Cooler, The (2003)	2.78	Comedy|Drama|Romance
90000000.00	2.395833333	12	1	Alvin and the Chipmunks: The Road Chip (2015)	2.77	Adventure|Animation|Children|Comedy
65000000.00	3.064330544	5	1	Dictator, The (2012)	2.77	Comedy
55000000.00	3.206933911	4	1	Date Night (2010)	2.77	Action|Comedy|Romance
80000000.00	3.076038904	12	1	Bedtime Stories (2008)	2.77	Adventure|Children|Comedy
28000000.00	3.341750842	10	1	Serendipity (2001)	2.77	Comedy|Romance
2500000.00	3.61005291	8	1	The Spectacular Now (2013)	2.77	Comedy|Drama|Romance
60000000.00	2.604481793	4	1	The Scorpion King (2002)	2.76	Action|Adventure|Fantasy|Thriller
125000000.00	3.087264151	11	1	Trolls (2016)	2.76	Adventure|Animation|Children
5500000.00	3.545184304	12	1	Iris (2001)	2.76	Drama
140000000.00	3.872352585	5	1	Star Trek (2009)	2.75	Action|Adventure|Sci-Fi|IMAX
37000000.00	3.090322581	4	1	Nim's Island (2008)	2.75	Adventure|Comedy|Fantasy
1500000.00	3.115384615	7	1	To Do List, The (2013)	2.75	Comedy
110000000.00	3.513866232	12	1	Passengers (2016)	2.75	Adventure|Drama|Romance|Sci-Fi
30000000.00	2.781076067	10	1	Carrie (2013)	2.75	Drama|Horror
35000000.00	2.896616541	3	1	TMNT (Teenage Mutant Ninja Turtles) (2007)	2.75	Action|Adventure|Animation|Children|Comedy|Fantasy
8500000.00	2.82	10	1	Middle School: The Worst Years of My Life (2016)	2.74	Comedy
12000000.00	3.286177106	1	1	Project Almanac (2015)	2.74	Sci-Fi|Thriller
58000000.00	3.082894737	10	1	Goosebumps (2015)	2.74	Adventure|Comedy|Horror
120000000.00	3.075110865	6	1	Perfect Storm, The (2000)	2.74	Drama|Thriller
30000000.00	3.422248804	5	1	Letters to Juliet (2010)	2.74	Drama|Romance
60000000.00	2.694927536	5	1	Daddy Day Care (2003)	2.74	Children|Comedy
4000000.00	2.83681073	2	1	What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004)	2.74	Comedy|Documentary|Drama
10000000.00	3.406909789	12	1	Big Eyes (2014)	2.73	Drama
6000000.00	3.440298507	9	1	Words, The (2012)	2.73	Drama|Romance
12000000.00	2.981481481	7	1	Katy Perry: Part of Me (2012)	2.73	Documentary|Drama
4000000.00	2.423076923	5	1	The Darkness (2016)	2.72	Horror|Thriller
15000000.00	3.302625518	4	1	Where the Heart Is (2000)	2.72	Comedy|Drama
4500000.00	3.968913481	10	1	Let the Right One In (Låt den rätte komma in) (2008)	2.72	Drama|Fantasy|Horror|Romance
20000000.00	3.1	4	1	Barbershop: The Next Cut (2016)	2.72	Comedy
35000000.00	2.541666667	11	1	Old Dogs (2009)	2.72	Comedy
130000000.00	2.760888889	3	1	Noah (2014)	2.71	Adventure|Drama|IMAX
60000000.00	2.453891258	6	1	Happening, The (2008)	2.71	Drama|Sci-Fi|Thriller
45000000.00	3.018001241	8	1	Princess Diaries 2: Royal Engagement, The (2004)	2.71	Comedy|Romance
90000000.00	2.633928571	7	1	Pixels (2015)	2.71	Action|Comedy|Sci-Fi
75000000.00	3.337892604	7	1	Hairspray (2007)	2.71	Comedy|Drama|Musical
160000000.00	3.315711462	6	1	Warcraft (2016)	2.71	Action|Adventure|Fantasy
82500000.00	3.041817243	2	1	Jumper (2008)	2.70	Action|Adventure|Drama|Sci-Fi|Thriller
155000000.00	3.326343768	12	1	Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)	2.70	Adventure|Children|Fantasy
500000.00	3.580625	8	1	Mean Creek (2004)	2.70	Drama|Thriller
110000000.00	3.437343358	9	1	Miss Peregrine's Home for Peculiar Children (2016)	2.70	Fantasy
4000000.00	2.878205128	8	1	Night Listener, The (2006)	2.69	Fantasy|Mystery|Thriller
8500000.00	3	9	1	Baggage Claim (2013)	2.69	Comedy
16000000.00	2.341743119	3	1	See Spot Run (2001)	2.69	Comedy
17000000.00	3.770334928	2	1	McFarland, USA (2015)	2.69	Drama
13000000.00	3.658198614	3	1	Eye in the Sky (2016)	2.69	Drama|Thriller|War
1000000.00	3.943224299	12	1	No Man's Land (2001)	2.68	Drama|War
140000000.00	2.778728606	3	1	G.I. Joe: Retaliation (2013)	2.68	Action|Adventure|Sci-Fi|Thriller|IMAX
150000000.00	3.015794925	5	1	Night at the Museum: Battle of the Smithsonian (2009)	2.68	Action|Comedy|IMAX
100000000.00	3.809471366	11	1	American Gangster (2007)	2.68	Crime|Drama|Thriller
30000000.00	3.104156479	10	1	30 Days of Night (2007)	2.68	Horror|Thriller
15000000.00	2.564516129	9	1	All About Steve (2009)	2.68	Comedy
12500000.00	2.364066194	7	1	Crocodile Hunter: Collision Course, The (2002)	2.67	Adventure|Comedy
10000000.00	3.27853598	6	1	Prairie Home Companion, A (2006)	2.67	Comedy|Drama|Musical
60000000.00	3.052696078	10	1	Jack Reacher: Never Go Back (2016)	2.67	Action|Crime|Drama|Mystery|Thriller
17000000.00	2.802197802	10	1	Good Boy! (2003)	2.67	Children|Comedy|Sci-Fi
40000000.00	3.116541353	5	1	Made of Honor (2008)	2.66	Comedy|Romance
40000000.00	3.075716235	3	1	Get Hard (2015)	2.66	Comedy|Crime
90000000.00	3.8194699	12	1	Girl with the Dragon Tattoo, The (2011)	2.66	Drama|Thriller
65000000.00	2.687403994	11	1	Santa Clause 2, The (2002)	2.66	Children|Comedy|Fantasy|Romance
150000000.00	3.34193073	5	1	Mission: Impossible III (2006)	2.65	Action|Adventure|Thriller
40000000.00	3.13336475	11	1	Horrible Bosses 2 (2014)	2.65	Comedy|Crime
140000000.00	3.5182247	7	1	Captain America: The First Avenger (2011)	2.65	Action|Adventure|Sci-Fi|Thriller|War
78000000.00	3.562863218	10	1	Red Dragon (2002)	2.65	Crime|Mystery|Thriller
85000000.00	3.261158594	12	1	It's Complicated (2009)	2.64	Comedy|Romance
25000000.00	3.621021776	11	1	August Rush (2007)	2.64	Drama|Musical
26000000.00	3.601767016	8	1	Open Range (2003)	2.64	Western
100000000.00	3.219903692	5	1	Epic (2013)	2.63	Adventure|Animation|Fantasy
37000000.00	2.980430528	1	1	Rite, The (2011)	2.63	Drama|Horror|Thriller
24000000.00	3.130081301	10	1	Footloose (2011)	2.62	Comedy|Drama|Musical
19000000.00	3.182704019	8	1	Switch, The (2010)	2.62	Comedy|Romance
39000000.00	3.584252451	8	1	Time Traveler's Wife, The (2009)	2.62	Drama|Romance|Sci-Fi
28000000.00	2.914141414	4	1	Brick Mansions (2014)	2.62	Action|Crime|Drama
5600000.00	1.333333333	12	1	Khiladi 786 (2012)	2.62	Action|Comedy
18000000.00	3.430278884	4	1	Soul Surfer (2011)	2.62	Action|Drama
30000000.00	3.821401939	9	1	Sicario (2015)	2.62	Crime|Drama|Mystery
57000000.00	2.237209302	2	1	Ghost Rider: Spirit of Vengeance (2012)	2.62	Action|Fantasy|Thriller
75000000.00	3.300150754	2	1	50 First Dates (2004)	2.62	Comedy|Romance
11400000.00	2.920454545	10	1	St Trinian's 2: The Legend of Fritton's Gold (2009)	2.62	Adventure|Comedy
15000000.00	3.21473851	11	1	Killing Them Softly (2012)	2.62	Crime|Drama|Thriller
22000000.00	3.209794438	11	1	Derailed (2005)	2.61	Drama|Thriller
40000000.00	4.078294535	10	1	Prestige, The (2006)	2.61	Drama|Mystery|Sci-Fi|Thriller
12000000.00	2.252336449	4	1	Johnson Family Vacation (2004)	2.61	Comedy
50000000.00	3.919847641	3	1	V for Vendetta (2006)	2.60	Action|Sci-Fi|Thriller|IMAX
12000000.00	2.875162549	12	1	How High (2001)	2.60	Comedy
26000000.00	2.611323155	1	1	Legion (2010)	2.60	Action|Fantasy|Horror|Thriller
37000000.00	3.311926606	9	1	Dolphin Tale (2011)	2.60	Children|Drama
3000000.00	3.549095607	10	1	Real Women Have Curves (2002)	2.59	Comedy|Drama
40000000.00	3.151226158	12	1	Water Horse: Legend of the Deep, The (2007)	2.59	Adventure|Children|Fantasy
38000000.00	3.873883162	9	1	Rush (2013)	2.59	Action|Drama
105000000.00	3.509914255	11	1	Princess and the Frog, The (2009)	2.58	Animation|Children|Fantasy|Musical|Romance
32000000.00	3.634206219	11	1	Men of Honor (2000)	2.57	Drama
32000000.00	2.098765432	2	1	Big Mommas: Like Father, Like Son (2011)	2.57	Comedy
230000000.00	3.326282557	11	1	Quantum of Solace (2008)	2.57	Action|Adventure|Thriller
20000000.00	3.213665944	1	1	Daybreakers (2010)	2.57	Action|Drama|Horror|Thriller
15000000.00	2.172275641	9	1	Urban Legends: Final Cut (2000)	2.57	Horror
50000000.00	2.869916075	3	1	Failure to Launch (2006)	2.57	Comedy|Romance
52500000.00	3.714593698	12	1	Zero Dark Thirty (2012)	2.56	Action|Drama|Thriller
80000000.00	2.218309859	12	1	Yogi Bear (2010)	2.56	Children|Comedy
28000000.00	3.771081302	12	1	Royal Tenenbaums, The (2001)	2.55	Comedy|Drama
20000000.00	3.46016	10	1	Team America: World Police (2004)	2.55	Action|Adventure|Animation|Comedy
170000000.00	3.069640063	7	1	Terminator 3: Rise of the Machines (2003)	2.55	Action|Adventure|Sci-Fi
410600000.00	3.328524895	5	1	Pirates of the Caribbean: On Stranger Tides (2011)	2.55	Action|Adventure|Fantasy|IMAX
13000000.00	3.870192308	9	1	Perks of Being a Wallflower, The (2012)	2.54	Drama|Romance
30000000.00	3.704760579	10	1	John Wick (2014)	2.54	Action|Thriller
22000000.00	2.227691562	6	1	Animal, The (2001)	2.53	Comedy
45000000.00	2.723466869	8	1	Coyote Ugly (2000)	2.53	Comedy|Drama|Romance
99000000.00	3.196629213	11	1	Peanuts Movie, The (2015)	2.53	Adventure|Animation|Children|Comedy
50200000.00	3.567317073	3	1	Adjustment Bureau, The (2011)	2.53	Romance|Sci-Fi|Thriller
4000000.00	2.530769231	11	1	Wash, The (2001)	2.52	Comedy
6000000.00	3.74533138	9	1	Science of Sleep, The (La science des rêves) (2006)	2.52	Comedy|Drama|Fantasy|Romance
16000000.00	1.855504587	8	1	Master of Disguise, The (2002)	2.52	Comedy|Mystery
45000000.00	3.339994331	1	1	Underworld: Evolution (2006)	2.52	Action|Fantasy|Horror
65000000.00	3.557233704	12	1	Unbroken (2014)	2.52	Drama|War
65000000.00	2.940636475	8	1	World Trade Center (2006)	2.51	Drama
15000000.00	2.08345021	7	1	Halloween: Resurrection (Halloween 8) (2002)	2.51	Horror|Thriller
50000000.00	3.033571822	9	1	Resident Evil: Apocalypse (2004)	2.50	Action|Horror|Sci-Fi|Thriller
8000000.00	3.635014837	12	1	Another Year (2010)	2.50	Drama
17000000.00	2.607142857	11	1	Almost Christmas (2016)	2.50	Comedy
150000000.00	3.230335293	5	1	X-Men Origins: Wolverine (2009)	2.50	Action|Sci-Fi|Thriller
15000000.00	2.432821497	3	1	Hills Have Eyes II, The (2007)	2.50	Horror|Thriller
32000000.00	1.824	9	1	D-War (Dragon Wars) (2007)	2.50	Action|Adventure|Drama|Fantasy
100000000.00	2.538298996	12	1	Eragon (2006)	2.49	Action|Adventure|Fantasy
38000000.00	3.418431597	9	1	Riddick (2013)	2.49	Action|Sci-Fi|Thriller|IMAX
70000000.00	3.31838565	9	1	Storks (2016)	2.49	Animation|Children|Comedy
8000000.00	3.670277296	12	1	Hidden (a.k.a. Cache) (Caché) (2005)	2.49	Drama|Mystery|Thriller
47000000.00	3	4	1	Earth Days (2009)	2.48	Documentary
3000000.00	1.666666667	4	1	Compadres (2016)	2.48	Action|Comedy
130000000.00	3.592436975	11	1	Megamind (2010)	2.48	Action|Animation|Children|Comedy|Sci-Fi|IMAX
35000000.00	2.864906832	9	1	Abduction (2011)	2.48	Action|Drama|Mystery|Thriller
55000000.00	3.348484848	4	1	Pirates! Band of Misfits, The (2012)	2.48	Adventure|Animation|Children|Comedy
53000000.00	3.674975799	10	1	Law Abiding Citizen (2009)	2.47	Drama|Thriller
150000000.00	3.829348762	5	1	Mad Max: Fury Road (2015)	2.47	Action|Adventure|Sci-Fi|Thriller
46000000.00	3.475348956	5	1	Insomnia (2002)	2.47	Action|Crime|Drama|Mystery|Thriller
60000000.00	2.447236181	6	1	Garfield: A Tail of Two Kitties (2006)	2.47	Animation|Children|Comedy
10000000.00	2.94	8	1	Sparkle (2012)	2.47	Drama|Musical
46000000.00	3.947180302	9	1	Prisoners (2013)	2.47	Drama|Mystery|Thriller
97000000.00	3.054054054	5	1	Alien: Covenant (2017)	2.46	Action|Horror|Sci-Fi|Thriller
190000000.00	3.765820777	5	1	Star Trek Into Darkness (2013)	2.46	Action|Adventure|Sci-Fi|IMAX
4000000.00	2.378205128	3	1	3 Strikes (2000)	2.46	Comedy
35000000.00	3.017983431	8	1	Cell, The (2000)	2.45	Drama|Horror|Thriller
41000000.00	3.302458697	5	1	Knight's Tale, A (2001)	2.45	Action|Comedy|Romance
85000000.00	3.435822148	2	1	Safe House (2012)	2.45	Action|Crime|Mystery|Thriller
200000000.00	2.932668329	3	1	Oz the Great and Powerful (2013)	2.45	Action|Adventure|Fantasy|IMAX
5500000.00	3.497596154	10	1	Havre, Le (2011)	2.45	Comedy|Drama
35000000.00	2.578589635	10	1	Max Payne (2008)	2.45	Action|Crime|Drama|Thriller
13500000.00	3.642171827	10	1	Seven Psychopaths (2012)	2.45	Comedy|Crime
72000000.00	2.428208386	6	1	Dr. Dolittle 2 (2001)	2.45	Comedy
26000000.00	3.399753695	12	1	In Good Company (2004)	2.44	Comedy|Drama
40000000.00	3.691176471	4	1	42 (2013)	2.44	Drama
20000000.00	3.260648148	3	1	She's Out of My League (2010)	2.43	Comedy
3000000.00	2.053571429	4	1	Phat Girlz (2006)	2.43	Comedy
7000000.00	3.245882353	12	1	Somewhere (2010)	2.43	Drama
14000000.00	3.525773196	10	1	Suffragette (2015)	2.43	Drama
25000000.00	2.807692308	12	1	Wild Thornberrys Movie, The (2002)	2.43	Animation|Children|Comedy
32000000.00	3.113542527	2	1	Number 23, The (2007)	2.42	Drama|Mystery|Thriller
33000000.00	2.649659864	3	1	Exit Wounds (2001)	2.42	Action|Thriller
35000000.00	3.131496063	11	1	J. Edgar (2011)	2.42	Drama
65000000.00	3.169201521	2	1	This Means War (2012)	2.41	Action|Comedy|Romance
54000000.00	2.752842809	7	1	You, Me and Dupree (2006)	2.41	Comedy
85000000.00	3.541827351	12	1	Holiday, The (2006)	2.41	Comedy|Romance
120000000.00	2.692496392	6	1	Fantastic Four: Rise of the Silver Surfer (2007)	2.41	Action|Adventure|Sci-Fi
18000000.00	3.102813853	8	1	Jobs (2013)	2.41	Drama
12000000.00	3.367527174	3	1	Upside of Anger, The (2005)	2.41	Comedy|Drama|Romance
7000000.00	3.838487973	11	1	Rabbit-Proof Fence (2002)	2.41	Adventure|Drama
18000000.00	3.088659032	1	1	Orange County (2002)	2.41	Comedy
15000000.00	3.417794971	7	1	A Most Wanted Man (2014)	2.40	Thriller
40000000.00	2.8551263	4	1	Scream 4 (2011)	2.40	Comedy|Horror|Mystery|Thriller
120000000.00	3.607367911	4	1	Oblivion (2013)	2.40	Action|Adventure|Sci-Fi|IMAX
110000000.00	3.304981203	10	1	Real Steel (2011)	2.40	Action|Drama|Sci-Fi|IMAX
150000000.00	3.944855599	6	1	Batman Begins (2005)	2.39	Action|Crime|IMAX
20000000.00	3.814945755	3	1	High Fidelity (2000)	2.39	Comedy|Drama|Romance
61000000.00	3.058794466	3	1	Blades of Glory (2007)	2.39	Comedy|Romance
16500000.00	3.559910414	8	1	Becoming Jane (2007)	2.39	Drama|Romance
120000000.00	3.287727613	8	1	Elysium (2013)	2.38	Action|Drama|Sci-Fi|IMAX
20000000.00	2.520618557	1	1	Texas Chainsaw 3D (2013)	2.38	Horror|Mystery|Thriller
1200000.00	3.071428571	4	1	Home Run (2013)	2.38	Drama
50000000.00	3.36123348	5	1	Unfaithful (2002)	2.38	Drama|Thriller
20000000.00	3.52227217	8	1	World's End, The (2013)	2.38	Action|Comedy|Sci-Fi
65000000.00	3.487440597	2	1	Focus (2015)	2.37	Comedy|Crime|Drama|Romance
50000000.00	3.385368127	12	1	We Bought a Zoo (2011)	2.37	Comedy|Drama
35000000.00	3.190856313	7	1	Sky High (2005)	2.37	Action|Adventure|Children|Comedy
30000000.00	2.768292683	2	1	Down to Earth (2001)	2.37	Comedy|Fantasy|Romance
8000000.00	3.652132701	4	1	Akeelah and the Bee (2006)	2.37	Drama
36000000.00	3.397790055	12	1	Collateral Beauty (2016)	2.37	Drama
19000000.00	3.193467337	1	1	Notorious (2009)	2.37	Drama|Musical
100000000.00	3.393207283	9	1	Cloudy with a Chance of Meatballs (2009)	2.37	Animation|Children|Fantasy|IMAX
